Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2022-03634,2022-02-19,2022-02-22,Second Class,CUST-0097,Thomas Moore,Corporate,United States,Savannah,Georgia,South,PROD-TEC-9099,Technology,Computers,Dell XPS 15,746.81,1,0.0,225.7
ORD-2021-03635,2021-05-22,2021-05-28,Standard Class,CUST-0348,Linda Anderson,Consumer,United States,Reno,Nevada,West,PROD-TEC-8865,Technology,Computers,MacBook Pro,2648.88,4,0.0,494.86
ORD-2021-03636,2021-12-04,2021-12-08,Second Class,CUST-0097,Thomas Moore,Home Office,United States,Las Vegas,Nevada,West,PROD-FUR-8739,Furniture,Chairs,Executive Chair,995.37,3,0.0,142.94
ORD-2021-03637,2021-12-02,2021-12-05,First Class,CUST-0334,Susan Martin,Home Office,United States,Pittsburgh,Pennsylvania,East,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,160.74,3,0.4,6.69
ORD-2023-03638,2023-04-18,2023-04-21,First Class,CUST-0193,Richard Harris,Corporate,United States,Detroit,Michigan,Central,PROD-TEC-7097,Technology,Phones,OnePlus 11,531.81,1,0.0,93.44
ORD-2022-03639,2022-12-24,2022-12-31,Standard Class,CUST-0040,Karen Clark,Home Office,United States,Baton Rouge,Louisiana,South,PROD-FUR-1058,Furniture,Tables,Side Table,557.32,4,0.1,-14.79
ORD-2021-03640,2021-12-16,2021-12-19,Second Class,CUST-0005,Michael Brown,Consumer,United States,Chicago,Illinois,Central,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,1180.48,4,0.1,77.7
ORD-2021-03641,2021-01-23,2021-01-30,Standard Class,CUST-0372,Elizabeth White,Home Office,United States,Columbus,Ohio,Central,PROD-FUR-9269,Furniture,Tables,Conference Table,614.49,1,0.0,30.96
ORD-2022-03642,2022-02-25,2022-02-27,First Class,CUST-0174,Susan Martin,Consumer,United States,Nashville,Tennessee,South,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,186.63,3,0.0,59.73
ORD-2023-03643,2023-12-16,2023-12-21,Standard Class,CUST-0378,Sarah Rodriguez,Corporate,United States,Reno,Nevada,West,PROD-TEC-1559,Technology,Phones,Samsung Galaxy S23,1980.75,3,0.0,496.07
ORD-2021-03644,2021-09-09,2021-09-13,Second Class,CUST-0007,David Martinez,Corporate,United States,Montgomery,Alabama,South,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,57.76,2,0.0,18.66
ORD-2022-03645,2022-09-20,2022-09-27,Standard Class,CUST-0143,Robert Smith,Consumer,United States,Boulder,Colorado,West,PROD-TEC-5897,Technology,Accessories,Webcam HD,458.41,1,0.4,-62.54
ORD-2022-03646,2022-09-18,2022-09-25,Standard Class,CUST-0325,Michael Brown,Corporate,United States,New Orleans,Louisiana,South,PROD-FUR-0848,Furniture,Tables,Coffee Table,1311.96,3,0.1,27.68
ORD-2023-03647,2023-02-12,2023-02-18,Standard Class,CUST-0117,Thomas Moore,Consumer,United States,Grand Rapids,Michigan,Central,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,1932.74,4,0.2,-110.7
ORD-2021-03648,2021-06-11,2021-06-14,Second Class,CUST-0168,Linda Anderson,Corporate,United States,Charlotte,North Carolina,South,PROD-FUR-0848,Furniture,Tables,Coffee Table,1744.29,3,0.0,270.61
ORD-2023-03649,2023-07-08,2023-07-15,Standard Class,CUST-0119,Charles Lewis,Consumer,United States,Nashville,Tennessee,South,PROD-FUR-9533,Furniture,Chairs,Gaming Chair,260.32,1,0.0,20.68
ORD-2021-03650,2021-06-27,2021-07-01,Second Class,CUST-0004,Jennifer Davis,Consumer,United States,Birmingham,Alabama,South,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,73.16,4,0.3,0.65
ORD-2023-03651,2023-08-06,2023-08-11,Standard Class,CUST-0035,Joseph Thompson,Consumer,United States,Chicago,Illinois,Central,PROD-FUR-0848,Furniture,Tables,Coffee Table,263.31,1,0.2,-20.98
ORD-2023-03652,2023-09-14,2023-09-18,Second Class,CUST-0384,Jennifer Davis,Home Office,United States,Boulder,Colorado,West,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,327.54,1,0.3,-49.19
ORD-2021-03653,2021-12-16,2021-12-21,Standard Class,CUST-0131,William Jackson,Corporate,United States,Boston,Massachusetts,East,PROD-TEC-9124,Technology,Phones,Google Pixel 7,437.36,2,0.4,-27.2
ORD-2022-03654,2022-12-16,2022-12-19,First Class,CUST-0157,Thomas Moore,Corporate,United States,Raleigh,North Carolina,South,PROD-FUR-8739,Furniture,Chairs,Executive Chair,469.02,3,0.0,27.13
ORD-2023-03655,2023-08-28,2023-08-31,Second Class,CUST-0008,Linda Anderson,Home Office,United States,New York City,New York,East,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,276.53,1,0.1,25.62
ORD-2023-03656,2023-11-05,2023-11-08,Second Class,CUST-0208,Linda Anderson,Corporate,United States,Chicago,Illinois,Central,PROD-TEC-9124,Technology,Phones,Google Pixel 7,1563.72,2,0.0,429.49
ORD-2021-03657,2021-09-23,2021-09-29,Standard Class,CUST-0367,David Martinez,Consumer,United States,Atlanta,Georgia,South,PROD-OFF-1565,Office Supplies,Art,Markers Set,107.28,2,0.2,14.7
ORD-2023-03658,2023-07-26,2023-08-01,Standard Class,CUST-0104,Jennifer Davis,Consumer,United States,Boston,Massachusetts,East,PROD-FUR-1058,Furniture,Tables,Side Table,426.64,2,0.0,34.48
ORD-2021-03659,2021-11-07,2021-11-10,Second Class,CUST-0267,David Martinez,Home Office,United States,Minneapolis,Minnesota,Central,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,37.33,1,0.4,-1.26
ORD-2022-03660,2022-04-16,2022-04-21,Standard Class,CUST-0336,Jessica Garcia,Consumer,United States,Eugene,Oregon,West,PROD-TEC-8865,Technology,Computers,MacBook Pro,529.2,3,0.2,34.08
ORD-2023-03661,2023-04-14,2023-04-17,Second Class,CUST-0105,Michael Brown,Consumer,United States,Memphis,Tennessee,South,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,581.16,1,0.1,20.26
ORD-2022-03662,2022-03-02,2022-03-05,Second Class,CUST-0187,David Martinez,Home Office,United States,Charlotte,North Carolina,South,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,200.56,2,0.0,73.51
ORD-2022-03663,2022-05-04,2022-05-10,Standard Class,CUST-0038,Sarah Rodriguez,Home Office,United States,New York City,New York,East,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,1095.5,2,0.1,164.72
ORD-2021-03664,2021-01-30,2021-02-05,Standard Class,CUST-0354,Susan Martin,Home Office,United States,Baton Rouge,Louisiana,South,PROD-FUR-9533,Furniture,Chairs,Gaming Chair,1179.44,2,0.0,208.45
ORD-2023-03665,2023-09-12,2023-09-15,Second Class,CUST-0272,Elizabeth White,Home Office,United States,Minneapolis,Minnesota,Central,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,498.72,1,0.0,117.93
ORD-2021-03666,2021-11-14,2021-11-14,Same Day,CUST-0230,Barbara Thomas,Home Office,United States,Boston,Massachusetts,East,PROD-OFF-1800,Office Supplies,Art,Colored Pencils,214.38,4,0.5,-57.79
ORD-2023-03667,2023-05-14,2023-05-19,Second Class,CUST-0077,Thomas Moore,Consumer,United States,Eugene,Oregon,West,PROD-OFF-1800,Office Supplies,Art,Colored Pencils,186.32,2,0.0,47.77
ORD-2022-03668,2022-11-29,2022-12-06,Standard Class,CUST-0400,Karen Clark,Consumer,United States,Buffalo,New York,East,PROD-TEC-5897,Technology,Accessories,Webcam HD,600.08,1,0.2,10.92
ORD-2023-03669,2023-10-04,2023-10-09,Standard Class,CUST-0142,Maria Garcia,Home Office,United States,Buffalo,New York,East,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,803.88,2,0.0,103.55
ORD-2021-03670,2021-11-21,2021-11-28,Standard Class,CUST-0104,Jennifer Davis,Corporate,United States,Seattle,Washington,West,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,341.06,1,0.5,-102.61
ORD-2023-03671,2023-05-22,2023-05-26,Second Class,CUST-0114,Susan Martin,Consumer,United States,Arlington,Virginia,East,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,110.87,1,0.3,-14.0
ORD-2022-03672,2022-11-11,2022-11-16,Second Class,CUST-0123,Robert Smith,Corporate,United States,Montgomery,Alabama,South,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",804.0,2,0.2,89.81
ORD-2022-03673,2022-05-30,2022-06-03,Second Class,CUST-0208,Linda Anderson,Home Office,United States,Reno,Nevada,West,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,301.66,2,0.1,14.64
ORD-2023-03674,2023-11-05,2023-11-10,Standard Class,CUST-0176,Jessica Garcia,Corporate,United States,Pittsburgh,Pennsylvania,East,PROD-OFF-5493,Office Supplies,Art,Watercolors,178.6,3,0.4,-20.58
ORD-2022-03675,2022-11-26,2022-11-30,Second Class,CUST-0038,Sarah Rodriguez,Home Office,United States,Montgomery,Alabama,South,PROD-OFF-1800,Office Supplies,Art,Colored Pencils,102.1,2,0.0,31.53
ORD-2023-03676,2023-02-12,2023-02-17,Standard Class,CUST-0138,Sarah Rodriguez,Corporate,United States,Cambridge,Massachusetts,East,PROD-FUR-9269,Furniture,Tables,Conference Table,625.55,3,0.3,-110.14
ORD-2023-03677,2023-09-09,2023-09-11,First Class,CUST-0317,Thomas Moore,Corporate,United States,Houston,Texas,Central,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,457.56,2,0.0,55.73
ORD-2021-03678,2021-11-28,2021-12-01,Second Class,CUST-0115,Joseph Thompson,Home Office,United States,Las Vegas,Nevada,West,PROD-OFF-6972,Office Supplies,Paper,Photo Paper,172.15,2,0.1,33.64
ORD-2021-03679,2021-01-20,2021-01-24,Second Class,CUST-0164,Jennifer Davis,Corporate,United States,Portland,Oregon,West,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,709.0,2,0.1,7.0
ORD-2023-03680,2023-10-13,2023-10-17,First Class,CUST-0258,Sarah Rodriguez,Consumer,United States,San Diego,California,West,PROD-FUR-9298,Furniture,Chairs,Task Chair,1718.36,4,0.0,184.99
ORD-2023-03681,2023-01-22,2023-01-25,Second Class,CUST-0184,Jennifer Davis,Consumer,United States,New York City,New York,East,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,655.12,1,0.1,145.31
ORD-2023-03682,2023-02-14,2023-02-19,Standard Class,CUST-0285,Michael Brown,Consumer,United States,Reno,Nevada,West,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,486.27,1,0.0,18.78
ORD-2022-03683,2022-10-07,2022-10-14,Standard Class,CUST-0368,Linda Anderson,Home Office,United States,Las Vegas,Nevada,West,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,2225.52,4,0.0,156.48
ORD-2023-03684,2023-02-17,2023-02-20,First Class,CUST-0346,Patricia Johnson,Consumer,United States,Houston,Texas,Central,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,179.45,3,0.2,13.34
ORD-2022-03685,2022-08-24,2022-08-30,Standard Class,CUST-0193,Richard Harris,Home Office,United States,Chicago,Illinois,Central,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,213.62,1,0.2,-16.13
ORD-2023-03686,2023-03-04,2023-03-07,First Class,CUST-0169,John Taylor,Corporate,United States,New Orleans,Louisiana,South,PROD-OFF-6420,Office Supplies,Paper,Cardstock,59.44,1,0.2,8.37
ORD-2022-03687,2022-01-05,2022-01-11,Standard Class,CUST-0100,Karen Clark,Consumer,United States,Cleveland,Ohio,Central,PROD-FUR-9298,Furniture,Chairs,Task Chair,471.16,2,0.0,6.11
ORD-2021-03688,2021-08-25,2021-08-29,Second Class,CUST-0265,Michael Brown,Home Office,United States,Arlington,Virginia,East,PROD-OFF-8257,Office Supplies,Fasteners,Rubber Bands,221.83,3,0.1,42.61
ORD-2022-03689,2022-09-19,2022-09-23,Second Class,CUST-0171,William Jackson,Consumer,United States,Portland,Oregon,West,PROD-FUR-9533,Furniture,Chairs,Gaming Chair,830.5,2,0.0,121.32
ORD-2021-03690,2021-11-20,2021-11-25,Second Class,CUST-0107,David Martinez,Consumer,United States,Boston,Massachusetts,East,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,154.42,2,0.3,10.62
ORD-2022-03691,2022-10-25,2022-10-31,Standard Class,CUST-0311,William Jackson,Home Office,United States,Columbus,Ohio,Central,PROD-TEC-8865,Technology,Computers,MacBook Pro,714.42,3,0.0,130.02
ORD-2023-03692,2023-09-21,2023-09-26,Standard Class,CUST-0030,Barbara Thomas,Corporate,United States,San Francisco,California,West,PROD-TEC-5897,Technology,Accessories,Webcam HD,419.45,1,0.3,7.01
ORD-2023-03693,2023-01-29,2023-02-03,Standard Class,CUST-0146,Patricia Johnson,Consumer,United States,Cambridge,Massachusetts,East,PROD-FUR-0848,Furniture,Tables,Coffee Table,854.88,2,0.2,-27.8
ORD-2022-03694,2022-02-18,2022-02-23,Second Class,CUST-0068,Linda Anderson,Corporate,United States,Cambridge,Massachusetts,East,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,1881.0,5,0.2,-28.11
ORD-2023-03695,2023-07-14,2023-07-17,Second Class,CUST-0068,Linda Anderson,Consumer,United States,Birmingham,Alabama,South,PROD-FUR-9298,Furniture,Chairs,Task Chair,1351.66,2,0.0,153.69
ORD-2022-03696,2022-07-23,2022-07-25,First Class,CUST-0287,David Martinez,Home Office,United States,Cleveland,Ohio,Central,PROD-OFF-6972,Office Supplies,Paper,Photo Paper,107.86,2,0.2,13.53
ORD-2023-03697,2023-09-25,2023-10-02,Standard Class,CUST-0267,David Martinez,Corporate,United States,Cambridge,Massachusetts,East,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,441.5,1,0.0,65.43
ORD-2022-03698,2022-09-01,2022-09-08,Standard Class,CUST-0123,Robert Smith,Corporate,United States,New Orleans,Louisiana,South,PROD-OFF-8257,Office Supplies,Fasteners,Rubber Bands,38.04,1,0.4,-2.19
ORD-2022-03699,2022-07-26,2022-07-31,Standard Class,CUST-0232,Elizabeth White,Consumer,United States,Boulder,Colorado,West,PROD-OFF-6420,Office Supplies,Paper,Cardstock,170.1,3,0.0,39.99
ORD-2022-03700,2022-11-16,2022-11-23,Standard Class,CUST-0084,Jennifer Davis,Home Office,United States,Cleveland,Ohio,Central,PROD-FUR-0848,Furniture,Tables,Coffee Table,782.3,2,0.0,59.76
ORD-2021-03701,2021-09-11,2021-09-14,First Class,CUST-0004,Jennifer Davis,Consumer,United States,Nashville,Tennessee,South,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,667.44,4,0.0,76.3
ORD-2021-03702,2021-08-24,2021-08-27,Second Class,CUST-0287,David Martinez,Home Office,United States,New Orleans,Louisiana,South,PROD-OFF-6972,Office Supplies,Paper,Photo Paper,83.06,1,0.1,22.48
ORD-2021-03703,2021-03-02,2021-03-09,Standard Class,CUST-0335,Joseph Thompson,Home Office,United States,Saint Paul,Minnesota,Central,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,806.11,4,0.1,37.43
ORD-2023-03704,2023-09-07,2023-09-11,Second Class,CUST-0396,Jessica Garcia,Home Office,United States,Tampa,Florida,East,PROD-TEC-5897,Technology,Accessories,Webcam HD,2588.76,5,0.1,328.83
ORD-2023-03705,2023-04-13,2023-04-18,Second Class,CUST-0392,Elizabeth White,Home Office,United States,Charlotte,North Carolina,South,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,292.9,2,0.0,26.4
ORD-2022-03706,2022-05-11,2022-05-16,Standard Class,CUST-0073,Richard Harris,Home Office,United States,Savannah,Georgia,South,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,239.62,1,0.1,31.57
ORD-2023-03707,2023-03-24,2023-03-30,Standard Class,CUST-0291,William Jackson,Corporate,United States,Raleigh,North Carolina,South,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,111.23,1,0.0,31.8
ORD-2022-03708,2022-05-24,2022-05-28,First Class,CUST-0333,Richard Harris,Corporate,United States,Savannah,Georgia,South,PROD-TEC-3592,Technology,Monitors,"Samsung 32"" Curved",234.62,1,0.4,-28.4
ORD-2021-03709,2021-03-06,2021-03-10,First Class,CUST-0091,William Jackson,Home Office,United States,Houston,Texas,Central,PROD-TEC-3592,Technology,Monitors,"Samsung 32"" Curved",351.83,1,0.4,-43.47
ORD-2021-03710,2021-02-08,2021-02-14,Standard Class,CUST-0165,Michael Brown,Consumer,United States,Richmond,Virginia,East,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,76.3,3,0.1,15.06
ORD-2021-03711,2021-06-13,2021-06-16,Second Class,CUST-0097,Thomas Moore,Consumer,United States,Cleveland,Ohio,Central,PROD-OFF-8257,Office Supplies,Fasteners,Rubber Bands,48.98,2,0.0,11.57
ORD-2022-03712,2022-11-01,2022-11-05,Second Class,CUST-0356,Jessica Garcia,Consumer,United States,Springfield,Illinois,Central,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,1995.2,4,0.2,13.6
ORD-2022-03713,2022-02-09,2022-02-11,First Class,CUST-0123,Robert Smith,Corporate,United States,Montgomery,Alabama,South,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,383.75,2,0.4,-51.29
ORD-2022-03714,2022-10-19,2022-10-25,Standard Class,CUST-0043,Robert Smith,Corporate,United States,Baton Rouge,Louisiana,South,PROD-TEC-3179,Technology,Phones,iPhone 14,1265.64,2,0.0,253.52
ORD-2021-03715,2021-06-09,2021-06-12,Second Class,CUST-0326,Patricia Johnson,Home Office,United States,Tampa,Florida,East,PROD-FUR-9298,Furniture,Chairs,Task Chair,525.9,1,0.0,56.27
ORD-2023-03716,2023-05-27,2023-06-02,Standard Class,CUST-0145,Michael Brown,Corporate,United States,Charlotte,North Carolina,South,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,220.08,3,0.0,71.82
ORD-2022-03717,2022-06-18,2022-06-23,Standard Class,CUST-0039,Charles Lewis,Home Office,United States,Seattle,Washington,West,PROD-TEC-5897,Technology,Accessories,Webcam HD,511.02,2,0.0,149.93
ORD-2022-03718,2022-11-27,2022-12-01,First Class,CUST-0135,Joseph Thompson,Consumer,United States,Tampa,Florida,East,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,992.06,3,0.5,-172.55
ORD-2021-03719,2021-06-23,2021-06-25,First Class,CUST-0260,Karen Clark,Corporate,United States,Detroit,Michigan,Central,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,35.25,2,0.5,-5.41
ORD-2021-03720,2021-06-30,2021-07-05,Second Class,CUST-0163,Robert Smith,Consumer,United States,Nashville,Tennessee,South,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,1249.96,2,0.0,335.81
ORD-2022-03721,2022-10-08,2022-10-11,First Class,CUST-0365,Michael Brown,Corporate,United States,Minneapolis,Minnesota,Central,PROD-OFF-1565,Office Supplies,Art,Markers Set,125.28,3,0.2,14.43
ORD-2022-03722,2022-12-16,2022-12-19,First Class,CUST-0112,Elizabeth White,Home Office,United States,Seattle,Washington,West,PROD-FUR-9298,Furniture,Chairs,Task Chair,543.06,1,0.2,-38.61
ORD-2023-03723,2023-02-15,2023-02-22,Standard Class,CUST-0129,John Taylor,Corporate,United States,Raleigh,North Carolina,South,PROD-TEC-1559,Technology,Phones,Samsung Galaxy S23,663.73,1,0.1,119.06
ORD-2021-03724,2021-12-04,2021-12-08,First Class,CUST-0387,David Martinez,Consumer,United States,Miami,Florida,East,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,224.2,2,0.0,63.62
ORD-2022-03725,2022-12-02,2022-12-07,Second Class,CUST-0014,Susan Martin,Consumer,United States,Boulder,Colorado,West,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",1078.26,2,0.0,201.04
ORD-2023-03726,2023-01-17,2023-01-20,First Class,CUST-0362,Maria Garcia,Corporate,United States,Richmond,Virginia,East,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,267.01,1,0.3,-10.12
ORD-2023-03727,2023-06-26,2023-06-29,Second Class,CUST-0118,Sarah Rodriguez,Home Office,United States,Raleigh,North Carolina,South,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,37.9,1,0.0,8.75
ORD-2021-03728,2021-06-12,2021-06-14,Same Day,CUST-0261,James Wilson,Corporate,United States,Tampa,Florida,East,PROD-FUR-8074,Furniture,Tables,Standing Desk,503.22,1,0.2,-40.25
ORD-2022-03729,2022-11-28,2022-12-05,Standard Class,CUST-0261,James Wilson,Consumer,United States,Baton Rouge,Louisiana,South,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,324.04,4,0.0,100.41
ORD-2023-03730,2023-12-07,2023-12-14,Standard Class,CUST-0355,Joseph Thompson,Home Office,United States,New Orleans,Louisiana,South,PROD-TEC-7097,Technology,Phones,OnePlus 11,1518.14,3,0.2,115.0
ORD-2023-03731,2023-02-12,2023-02-15,Second Class,CUST-0108,Linda Anderson,Consumer,United States,Reno,Nevada,West,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,1059.18,2,0.2,-67.14
ORD-2021-03732,2021-03-07,2021-03-10,Second Class,CUST-0249,John Taylor,Corporate,United States,Savannah,Georgia,South,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,489.18,1,0.1,9.43
ORD-2021-03733,2021-02-12,2021-02-16,Second Class,CUST-0273,Richard Harris,Corporate,United States,Buffalo,New York,East,PROD-FUR-9298,Furniture,Chairs,Task Chair,2138.85,5,0.0,271.59
ORD-2022-03734,2022-06-08,2022-06-11,First Class,CUST-0007,David Martinez,Home Office,United States,Birmingham,Alabama,South,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,34.67,1,0.2,4.82
ORD-2021-03735,2021-01-01,2021-01-06,Standard Class,CUST-0030,Barbara Thomas,Consumer,United States,Charlotte,North Carolina,South,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,110.88,4,0.2,11.13
ORD-2021-03736,2021-09-14,2021-09-16,First Class,CUST-0327,David Martinez,Corporate,United States,Birmingham,Alabama,South,PROD-OFF-5251,Office Supplies,Paper,Sticky Notes Pack,103.49,2,0.2,7.24
ORD-2022-03737,2022-12-11,2022-12-17,Standard Class,CUST-0216,Jessica Garcia,Corporate,United States,Montgomery,Alabama,South,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,570.64,2,0.1,21.93
ORD-2023-03738,2023-03-03,2023-03-10,Standard Class,CUST-0114,Susan Martin,Consumer,United States,New York City,New York,East,PROD-TEC-8865,Technology,Computers,MacBook Pro,944.28,2,0.0,194.08
ORD-2021-03739,2021-05-23,2021-05-26,First Class,CUST-0194,Susan Martin,Home Office,United States,Portland,Oregon,West,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,297.0,3,0.1,50.89
ORD-2022-03740,2022-04-27,2022-05-03,Standard Class,CUST-0072,Elizabeth White,Consumer,United States,Chicago,Illinois,Central,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,108.9,3,0.0,36.04
ORD-2021-03741,2021-04-09,2021-04-11,First Class,CUST-0221,James Wilson,Corporate,United States,Arlington,Virginia,East,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,96.82,2,0.0,29.74
ORD-2021-03742,2021-03-22,2021-03-27,Standard Class,CUST-0312,Elizabeth White,Consumer,United States,Cambridge,Massachusetts,East,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,35.28,1,0.1,9.26
ORD-2023-03743,2023-03-12,2023-03-19,Standard Class,CUST-0348,Linda Anderson,Corporate,United States,Detroit,Michigan,Central,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,135.07,2,0.2,21.27
ORD-2022-03744,2022-04-06,2022-04-12,Standard Class,CUST-0373,Richard Harris,Corporate,United States,Saint Paul,Minnesota,Central,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,446.35,2,0.3,-68.39
ORD-2023-03745,2023-04-04,2023-04-09,Standard Class,CUST-0395,Joseph Thompson,Consumer,United States,Detroit,Michigan,Central,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,1381.21,2,0.1,265.17
ORD-2021-03746,2021-12-23,2021-12-29,Standard Class,CUST-0017,Thomas Moore,Consumer,United States,Eugene,Oregon,West,PROD-TEC-2686,Technology,Computers,HP Spectre,1966.52,4,0.0,400.41
ORD-2023-03747,2023-06-09,2023-06-13,First Class,CUST-0046,Patricia Johnson,Corporate,United States,Spokane,Washington,West,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,378.79,1,0.0,41.58
ORD-2022-03748,2022-02-19,2022-02-25,Standard Class,CUST-0260,Karen Clark,Consumer,United States,Miami,Florida,East,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,617.33,2,0.3,-93.74
ORD-2021-03749,2021-04-19,2021-04-23,First Class,CUST-0133,Richard Harris,Home Office,United States,Las Vegas,Nevada,West,PROD-FUR-9269,Furniture,Tables,Conference Table,2079.22,4,0.1,29.65
ORD-2021-03750,2021-02-12,2021-02-19,Standard Class,CUST-0119,Charles Lewis,Consumer,United States,Boulder,Colorado,West,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,83.7,1,0.0,27.55
ORD-2023-03751,2023-04-09,2023-04-12,Second Class,CUST-0290,Barbara Thomas,Home Office,United States,Memphis,Tennessee,South,PROD-FUR-8074,Furniture,Tables,Standing Desk,135.09,1,0.1,5.35
ORD-2023-03752,2023-05-07,2023-05-14,Standard Class,CUST-0232,Elizabeth White,Consumer,United States,Reno,Nevada,West,PROD-FUR-1058,Furniture,Tables,Side Table,451.95,1,0.0,58.03
ORD-2022-03753,2022-07-16,2022-07-23,Standard Class,CUST-0158,Sarah Rodriguez,Consumer,United States,San Francisco,California,West,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",642.77,2,0.2,82.52
ORD-2023-03754,2023-08-14,2023-08-19,Standard Class,CUST-0176,Jessica Garcia,Consumer,United States,Detroit,Michigan,Central,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,432.6,2,0.0,50.61
ORD-2023-03755,2023-02-05,2023-02-12,Standard Class,CUST-0198,Sarah Rodriguez,Consumer,United States,Grand Rapids,Michigan,Central,PROD-FUR-4906,Furniture,Storage,Drawer Unit,1010.78,2,0.2,-20.18
ORD-2021-03756,2021-02-04,2021-02-07,First Class,CUST-0365,Michael Brown,Home Office,United States,Philadelphia,Pennsylvania,East,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,60.18,1,0.2,9.71
ORD-2022-03757,2022-04-01,2022-04-06,Standard Class,CUST-0334,Susan Martin,Corporate,United States,Las Vegas,Nevada,West,PROD-FUR-9298,Furniture,Chairs,Task Chair,1221.91,3,0.2,-44.38
ORD-2022-03758,2022-12-07,2022-12-12,Second Class,CUST-0118,Sarah Rodriguez,Consumer,United States,Birmingham,Alabama,South,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,1088.73,3,0.0,192.16
ORD-2023-03759,2023-11-09,2023-11-16,Standard Class,CUST-0357,Thomas Moore,Home Office,United States,Dallas,Texas,Central,PROD-TEC-7097,Technology,Phones,OnePlus 11,349.25,1,0.2,25.34
ORD-2021-03760,2021-04-29,2021-05-04,Standard Class,CUST-0328,Linda Anderson,Home Office,United States,Birmingham,Alabama,South,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,258.44,5,0.1,56.9
ORD-2021-03761,2021-05-06,2021-05-11,Second Class,CUST-0256,Jessica Garcia,Corporate,United States,Richmond,Virginia,East,PROD-FUR-0848,Furniture,Tables,Coffee Table,334.25,1,0.1,0.65
